product_id,attribute_name,value,confidence_score,confidence_percentage,decision,source_confidence,evidence_confidence,extraction_confidence,lov_confidence,uom_confidence,validation_confidence,reason_codes,evidence_id,source_id,status,created_at
PROD-0157,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-7bbc7da1,SRC-56b99b8d,verified,2026-08-16T12:53:07.476692+00:00
PROD-0157,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-e365747d,SRC-56b99b8d,verified,2026-08-16T12:53:07.476708+00:00
PROD-0157,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-504b7067,SRC-56b99b8d,verified,2026-08-16T12:53:07.476728+00:00
PROD-0158,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-1c073bde,SRC-b739843d,verified,2026-08-16T12:53:07.476803+00:00
PROD-0158,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-bd589096,SRC-b739843d,verified,2026-08-16T12:53:07.476818+00:00
PROD-0158,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-6f9a0b44,SRC-b739843d,verified,2026-08-16T12:53:07.476831+00:00
PROD-0158,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-667fc5a2,SRC-b739843d,verified,2026-08-16T12:53:07.476845+00:00
PROD-0159,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-b4ba62a8,SRC-28685cd0,verified,2026-08-16T12:53:07.476910+00:00
PROD-0159,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-5c07d9c1,SRC-28685cd0,verified,2026-08-16T12:53:07.476926+00:00
PROD-0159,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-a4bef7ca,SRC-28685cd0,verified,2026-08-16T12:53:07.476939+00:00
PROD-0159,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-6e60fe79,SRC-28685cd0,verified,2026-08-16T12:53:07.476952+00:00
PROD-0160,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-6dbab11e,SRC-371ecbc1,verified,2026-08-16T12:53:07.477014+00:00
PROD-0160,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-1f084ae5,SRC-371ecbc1,verified,2026-08-16T12:53:07.477029+00:00
PROD-0160,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-e7d51bad,SRC-371ecbc1,verified,2026-08-16T12:53:07.477043+00:00
PROD-0160,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-d39a0050,SRC-371ecbc1,verified,2026-08-16T12:53:07.477055+00:00
PROD-0161,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-ff14c9a4,SRC-12e43e4f,verified,2026-08-16T12:53:07.477120+00:00
PROD-0161,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-9dcfcfa1,SRC-12e43e4f,verified,2026-08-16T12:53:07.477135+00:00
PROD-0161,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-2c6d48f5,SRC-12e43e4f,verified,2026-08-16T12:53:07.477149+00:00
PROD-0161,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-23f5763f,SRC-12e43e4f,verified,2026-08-16T12:53:07.477161+00:00
PROD-0161,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-9ec901cb,SRC-12e43e4f,verified,2026-08-16T12:53:07.477174+00:00
PROD-0162,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-a5ffb0e9,SRC-9aabe325,verified,2026-08-16T12:53:07.477242+00:00
PROD-0162,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-f3a36629,SRC-9aabe325,verified,2026-08-16T12:53:07.477258+00:00
PROD-0162,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-fa5e48e6,SRC-9aabe325,verified,2026-08-16T12:53:07.477271+00:00
PROD-0162,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-4bf17372,SRC-9aabe325,verified,2026-08-16T12:53:07.477284+00:00
PROD-0162,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-7905d9b7,SRC-9aabe325,verified,2026-08-16T12:53:07.477296+00:00
PROD-0163,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-fc715f4b,SRC-e82718ec,verified,2026-08-16T12:53:07.477363+00:00
PROD-0163,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-8c626289,SRC-e82718ec,verified,2026-08-16T12:53:07.477378+00:00
PROD-0163,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-36724937,SRC-e82718ec,verified,2026-08-16T12:53:07.477391+00:00
PROD-0163,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-9553d82c,SRC-e82718ec,verified,2026-08-16T12:53:07.477404+00:00
PROD-0163,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-22ae0976,SRC-e82718ec,verified,2026-08-16T12:53:07.477415+00:00
PROD-0164,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-841c951b,SRC-6d79e389,verified,2026-08-16T12:53:07.477481+00:00
PROD-0164,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-303f22b6,SRC-6d79e389,verified,2026-08-16T12:53:07.477496+00:00
PROD-0164,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-ec3b70c4,SRC-6d79e389,verified,2026-08-16T12:53:07.477509+00:00
PROD-0164,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-db18bbbf,SRC-6d79e389,verified,2026-08-16T12:53:07.477521+00:00
PROD-0164,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-fc7e0dae,SRC-6d79e389,verified,2026-08-16T12:53:07.477533+00:00
PROD-0165,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-e2df5af1,SRC-5f833ade,verified,2026-08-16T12:53:07.477600+00:00
PROD-0165,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-fbbbae13,SRC-5f833ade,verified,2026-08-16T12:53:07.477616+00:00
PROD-0165,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-e62bcbb4,SRC-5f833ade,verified,2026-08-16T12:53:07.477640+00:00
PROD-0165,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-e7ad0841,SRC-5f833ade,verified,2026-08-16T12:53:07.477655+00:00
PROD-0165,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-fac7612f,SRC-5f833ade,verified,2026-08-16T12:53:07.477667+00:00
PROD-0166,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-6089765b,SRC-4e4944a7,verified,2026-08-16T12:53:07.477742+00:00
PROD-0166,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-a2b736b6,SRC-4e4944a7,verified,2026-08-16T12:53:07.477758+00:00
PROD-0166,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-36a0632b,SRC-4e4944a7,verified,2026-08-16T12:53:07.477773+00:00
PROD-0166,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-d7dc4665,SRC-4e4944a7,verified,2026-08-16T12:53:07.477786+00:00
PROD-0166,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-038a5009,SRC-4e4944a7,verified,2026-08-16T12:53:07.477798+00:00
PROD-0167,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-fcc4b74f,SRC-bd1f02e8,verified,2026-08-16T12:53:07.477864+00:00
PROD-0167,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-9ce70264,SRC-bd1f02e8,verified,2026-08-16T12:53:07.477879+00:00
PROD-0167,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-c46df3a1,SRC-bd1f02e8,verified,2026-08-16T12:53:07.477894+00:00
PROD-0167,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-2e40eecb,SRC-bd1f02e8,verified,2026-08-16T12:53:07.477908+00:00
PROD-0167,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-f4ce401d,SRC-bd1f02e8,verified,2026-08-16T12:53:07.477921+00:00
PROD-0168,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-b22adb9e,SRC-98de38f0,verified,2026-08-16T12:53:07.478052+00:00
PROD-0168,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-fa6dccce,SRC-98de38f0,verified,2026-08-16T12:53:07.478068+00:00
PROD-0168,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-bc731806,SRC-98de38f0,verified,2026-08-16T12:53:07.478081+00:00
PROD-0168,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-976bd3f4,SRC-98de38f0,verified,2026-08-16T12:53:07.478094+00:00
PROD-0168,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-26eedc6f,SRC-98de38f0,verified,2026-08-16T12:53:07.478106+00:00
PROD-0169,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-9ee79315,SRC-c50c722f,verified,2026-08-16T12:53:07.478170+00:00
PROD-0169,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-817ab4be,SRC-c50c722f,verified,2026-08-16T12:53:07.478186+00:00
PROD-0169,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-1727be39,SRC-c50c722f,verified,2026-08-16T12:53:07.478199+00:00
PROD-0169,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-552ec878,SRC-c50c722f,verified,2026-08-16T12:53:07.478213+00:00
PROD-0169,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-3843f1da,SRC-c50c722f,verified,2026-08-16T12:53:07.478224+00:00
PROD-0170,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-e795f8c5,SRC-d8c7a8ad,verified,2026-08-16T12:53:07.478289+00:00
PROD-0170,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-2d769230,SRC-d8c7a8ad,verified,2026-08-16T12:53:07.478307+00:00
PROD-0170,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-698a199c,SRC-d8c7a8ad,verified,2026-08-16T12:53:07.478320+00:00
