product_id,mpn,manufacturer,attribute_name,value,source_type,source_url,evidence_text,page_number,section,source_authority_score,mpn_verified,manufacturer_verified,lov_valid,uom_valid,confidence,status
PROD-0154,ADCB15520SG,Parksite,length,12 ft,manufacturer_pdf,https://www.parksite.com/docs/datasheets/adcb15520sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: ADCB15520SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0154,ADCB15520SG,Parksite,width_profile,1x6,manufacturer_pdf,https://www.parksite.com/docs/datasheets/adcb15520sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: ADCB15520SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0155,AGB15512BS,Parksite,color,Slate Gray,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0155,AGB15512BS,Parksite,edge_profile,Grooved,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0155,AGB15512BS,Parksite,length,12 ft,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0155,AGB15512BS,Parksite,width_profile,1x6,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0156,AGB15516BS,Parksite,color,Slate Gray,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0156,AGB15516BS,Parksite,edge_profile,Grooved,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0156,AGB15516BS,Parksite,length,12 ft,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0156,AGB15516BS,Parksite,width_profile,1x6,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0157,AGB15520BS,Parksite,color,Slate Gray,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0157,AGB15520BS,Parksite,edge_profile,Grooved,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0157,AGB15520BS,Parksite,length,12 ft,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0157,AGB15520BS,Parksite,width_profile,1x6,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520bs.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520BS
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0158,AGB15512SG,Parksite,color,Slate Gray,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0158,AGB15512SG,Parksite,edge_profile,Grooved,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0158,AGB15512SG,Parksite,length,12 ft,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0158,AGB15512SG,Parksite,width_profile,1x6,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15512sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15512SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0159,AGB15516SG,Parksite,color,Slate Gray,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0159,AGB15516SG,Parksite,edge_profile,Grooved,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0159,AGB15516SG,Parksite,length,12 ft,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0159,AGB15516SG,Parksite,width_profile,1x6,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15516sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15516SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0160,AGB15520SG,Parksite,color,Slate Gray,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0160,AGB15520SG,Parksite,edge_profile,Grooved,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0160,AGB15520SG,Parksite,length,12 ft,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0160,AGB15520SG,Parksite,width_profile,1x6,manufacturer_pdf,https://www.parksite.com/docs/datasheets/agb15520sg.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: AGB15520SG
- Manufacturer: Parksite
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0161,543140016,U S Lumber,color,Slate Gray,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0161,543140016,U S Lumber,edge_profile,Grooved,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0161,543140016,U S Lumber,length,12 ft,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0161,543140016,U S Lumber,material,PVC,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0161,543140016,U S Lumber,width_profile,1x6,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0162,543140020,U S Lumber,color,Slate Gray,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140020.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140020
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0162,543140020,U S Lumber,edge_profile,Grooved,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140020.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140020
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0162,543140020,U S Lumber,length,12 ft,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140020.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140020
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0162,543140020,U S Lumber,material,PVC,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140020.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140020
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0162,543140020,U S Lumber,width_profile,1x6,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543140020.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543140020
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0163,543142016,U S Lumber,color,Slate Gray,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543142016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543142016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0163,543142016,U S Lumber,edge_profile,Grooved,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543142016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543142016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0163,543142016,U S Lumber,length,12 ft,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543142016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543142016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0163,543142016,U S Lumber,material,PVC,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543142016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543142016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0163,543142016,U S Lumber,width_profile,1x6,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543142016.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543142016
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
PROD-0164,543142020,U S Lumber,color,Slate Gray,manufacturer_pdf,https://www.uslumber.com/docs/datasheets/543142020.pdf,"OFFICIAL MANUFACTURER TECHNICAL DATASHEET:
- Part Number: 543142020
- Manufacturer: U S Lumber
- Material Composition: PVC / Aluminum Oxide / High Speed Steel
- Product Dimensions: 1/2 in x 18 in
- Board Length: 12 ft
- Width Profile: 1x6
- Color / Finish: Slate Gray / White / Stainless Steel
- Edge Profile: Grooved
- Wattage Rating: 60W
- Color Temperature: 2700K
- Power Source: Electric
- Display Condition: New
- Package Quantity: 5 Pack",1,SPECIFICATIONS,1.0,True,True,True,True,1.0,verified
