source_id,product_row_id,manufacturer,brand,mpn,source_url,source_domain,source_type,authority_level,identity_verified,mpn_verified,retrieval_status,content_hash,discovered_at
SRC-ce36b02e,380,Kichler Lighting,nan,55185BK,https://www.industrialdistributor.com/p/55185bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,2fb9a0a49f34da92217cafa2746325622c54147e12ef3141494c593b1566b61f,2026-08-16T12:00:00Z
SRC-30244d10,381,Kichler Lighting,nan,55186CH,https://www.kichlerlighting.com/products/55186ch,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,816704531d49eaf6f84e17ff386d0930fe3fb055c67ffad02152a95f6c54b29c,2026-08-16T12:00:00Z
SRC-1e76bfcf,381,Kichler Lighting,nan,55186CH,https://www.kichlerlighting.com/docs/datasheets/55186ch.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,40b7f0cb9db5f1ef6be2fdfb5ae1f13c6f48b1805a43e31934c6822964d8dc4e,2026-08-16T12:00:00Z
SRC-65c22909,381,Kichler Lighting,nan,55186CH,https://www.industrialdistributor.com/p/55186ch,industrialdistributor.com,distributor_product_page,0.4,True,True,success,5c7bf397e6f49147315d8c30cce5ef2221b456a5b88aed34f9fd1da573a8ee81,2026-08-16T12:00:00Z
SRC-df47b8d0,382,Kichler Lighting,nan,55210NI,https://www.kichlerlighting.com/products/55210ni,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,fc2209412376849829d235b43a8122ad715d77213db45401a4513be955d1efe3,2026-08-16T12:00:00Z
SRC-167a540e,382,Kichler Lighting,nan,55210NI,https://www.kichlerlighting.com/docs/datasheets/55210ni.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,eed7c4fbc63f3b2f1bf50278e492dd4b48e4b7151b9948d02cdb6ae6085e4704,2026-08-16T12:00:00Z
SRC-3c832fe0,382,Kichler Lighting,nan,55210NI,https://www.industrialdistributor.com/p/55210ni,industrialdistributor.com,distributor_product_page,0.4,True,True,success,b6fdafd4d1ac326f69c56e0017777f59aebb8728756cb2885fed9997f5d03a64,2026-08-16T12:00:00Z
SRC-b5bcef42,383,Kichler Lighting,nan,55211BK,https://www.kichlerlighting.com/products/55211bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,80849b101bd6917b7e43465e5edbea0e09175107eaf6733c58d024d6a354ac10,2026-08-16T12:00:00Z
SRC-83492d0c,383,Kichler Lighting,nan,55211BK,https://www.kichlerlighting.com/docs/datasheets/55211bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,42b965be065bd5fb0a379b61e7f4a0be62bf70ef4d1875902aac3ff9d36f6e37,2026-08-16T12:00:00Z
SRC-ea6ed60d,383,Kichler Lighting,nan,55211BK,https://www.industrialdistributor.com/p/55211bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,e482c32f7a39439a89aa21f83f697a0cfe57a1bfaba238d32b5f5a103f8d72f4,2026-08-16T12:00:00Z
SRC-a187fc6a,384,Kichler Lighting,nan,55211NI,https://www.kichlerlighting.com/products/55211ni,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,dffe8e7c5555d7d522ee23e3e275ba664736400d949bbda2bb5313ccffb24ae9,2026-08-16T12:00:00Z
SRC-3a726881,384,Kichler Lighting,nan,55211NI,https://www.kichlerlighting.com/docs/datasheets/55211ni.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,cfe0e2baa5095bd08c2de53d5934f75a6341252bc4f08c7066e2c20bafd7e343,2026-08-16T12:00:00Z
SRC-cd0515e4,384,Kichler Lighting,nan,55211NI,https://www.industrialdistributor.com/p/55211ni,industrialdistributor.com,distributor_product_page,0.4,True,True,success,78f16e5ad5502c4a1ad8b1308e0ec197ac4b242228d72a6d2101338cf9eb6156,2026-08-16T12:00:00Z
SRC-f9897891,385,Kichler Lighting,nan,55212NI,https://www.kichlerlighting.com/products/55212ni,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,4abd71353997b43c2b99853e3a9cc9d02a7b4a0f2f574b0a1c03e7a436e10fff,2026-08-16T12:00:00Z
SRC-9127c668,385,Kichler Lighting,nan,55212NI,https://www.kichlerlighting.com/docs/datasheets/55212ni.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,2585609386d6d797c277280eaa2dad54db93f61132864b681ebbbec3910daf97,2026-08-16T12:00:00Z
SRC-799c9278,385,Kichler Lighting,nan,55212NI,https://www.industrialdistributor.com/p/55212ni,industrialdistributor.com,distributor_product_page,0.4,True,True,success,02b9cf59ccf4eef7cb182c7baabd86d7cc595634a543a79a32833f8f7cccc5b8,2026-08-16T12:00:00Z
SRC-f3e8fb7c,386,Kichler Lighting,nan,55226BKFLU,https://www.kichlerlighting.com/products/55226bkflu,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,b04223dd0ef16fb312b987cec71fa98ced65a92519c0cb858a2483405414e51a,2026-08-16T12:00:00Z
SRC-24433902,386,Kichler Lighting,nan,55226BKFLU,https://www.kichlerlighting.com/docs/datasheets/55226bkflu.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,26d0e120aca9df8aee16dc3d35c09eb51dfe950170e0ed816fee29bc165f0d2a,2026-08-16T12:00:00Z
SRC-69d2b522,386,Kichler Lighting,nan,55226BKFLU,https://www.industrialdistributor.com/p/55226bkflu,industrialdistributor.com,distributor_product_page,0.4,True,True,success,7af2a000720ffb7629a18bd570bcfe52abec102b459318a928f27c0aa86f6c29,2026-08-16T12:00:00Z
SRC-89a2e571,387,Kichler Lighting,nan,55239CPZLED,https://www.kichlerlighting.com/products/55239cpzled,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,3a4481049add0b7b7493f8c27bcd30b61c8da733a2eb0202b8e8f5698973b3cd,2026-08-16T12:00:00Z
SRC-c0b27641,387,Kichler Lighting,nan,55239CPZLED,https://www.kichlerlighting.com/docs/datasheets/55239cpzled.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,437de6b46ec7da56341d7bea4f155737ca9c95ff1040a3f5f5e454bad596c3c0,2026-08-16T12:00:00Z
SRC-d8c27227,387,Kichler Lighting,nan,55239CPZLED,https://www.industrialdistributor.com/p/55239cpzled,industrialdistributor.com,distributor_product_page,0.4,True,True,success,96212bd446f87997482189430b21a379db986205c6c2e98bdb80e3136aa03afe,2026-08-16T12:00:00Z
SRC-0810dfaf,388,Kichler Lighting,nan,44072DBK,https://www.kichlerlighting.com/products/44072dbk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,9e826d494d19e02a84540c65e51bd9470fa0ebe9ee4c7acb73bfb31b40f3863e,2026-08-16T12:00:00Z
SRC-c6c27a55,388,Kichler Lighting,nan,44072DBK,https://www.kichlerlighting.com/docs/datasheets/44072dbk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,443f71abeab352bca8157b8e0d83aeb26df0090309a67dd53f1fd3523e39f7e7,2026-08-16T12:00:00Z
SRC-07435f0c,388,Kichler Lighting,nan,44072DBK,https://www.industrialdistributor.com/p/44072dbk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,5bbb8ba7fc1e7590a6be50fad30cf7ec8ba8cfbcdf519543dd96feb7848213fd,2026-08-16T12:00:00Z
SRC-3e619cb4,389,Kichler Lighting,nan,44073NI,https://www.kichlerlighting.com/products/44073ni,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,4c128687a21a093571a99dfeb49f48b15ef8e40b69e52357bf883c0ab2d57f09,2026-08-16T12:00:00Z
SRC-0b60b8b7,389,Kichler Lighting,nan,44073NI,https://www.kichlerlighting.com/docs/datasheets/44073ni.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,65aaa9d69f62cb8b9635c42369d329a42b4039dfe2203a212d0aba667d593c72,2026-08-16T12:00:00Z
SRC-d8b26ed5,389,Kichler Lighting,nan,44073NI,https://www.industrialdistributor.com/p/44073ni,industrialdistributor.com,distributor_product_page,0.4,True,True,success,7e74000b8516f24e142abdf3460fd2544ede8481be8ea3a1abbd7ca6e948d70a,2026-08-16T12:00:00Z
SRC-34689e02,390,Kichler Lighting,nan,52033BK,https://www.kichlerlighting.com/products/52033bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,69ed9e4ab4951b0b6b9420d5759928e49ec8ae4548c46489b792b179c4821785,2026-08-16T12:00:00Z
SRC-5104bf0c,390,Kichler Lighting,nan,52033BK,https://www.kichlerlighting.com/docs/datasheets/52033bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,0016edf13f7ab0d0ca48da507f126120c6d46843eaca58d85c9ebc6980ec13ef,2026-08-16T12:00:00Z
SRC-f1150175,390,Kichler Lighting,nan,52033BK,https://www.industrialdistributor.com/p/52033bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,986bca1e6fffc69e26fac497e96f87ffee170ffa845a78576b082a4c3ac77787,2026-08-16T12:00:00Z
SRC-0e694350,391,Kichler Lighting,nan,84322WH,https://www.kichlerlighting.com/products/84322wh,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,cc08ce67e8772a73ca82f3c8aadc9094e1bf97d3625018d4ef317ed99e9e997a,2026-08-16T12:00:00Z
SRC-eec1589f,391,Kichler Lighting,nan,84322WH,https://www.kichlerlighting.com/docs/datasheets/84322wh.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,843767ead07693f7a541e6d34f01747d3398ffa4a2fb891de1587e905d4b13d2,2026-08-16T12:00:00Z
SRC-385a8e5a,391,Kichler Lighting,nan,84322WH,https://www.industrialdistributor.com/p/84322wh,industrialdistributor.com,distributor_product_page,0.4,True,True,success,3e175529683421a6516fc934e52a8deaef7fa39f5940e5478a4cf41e1a0c5f80,2026-08-16T12:00:00Z
SRC-73e385db,392,Kichler Lighting,nan,52404BK,https://www.kichlerlighting.com/products/52404bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,078a9fa64826bb766444e2e8de1f064721124176dc031631a97ea8a0f40eaa8e,2026-08-16T12:00:00Z
SRC-8cce8fcb,392,Kichler Lighting,nan,52404BK,https://www.kichlerlighting.com/docs/datasheets/52404bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,59a376c3fd0f7cc78212e0b111c266a06f92303f4c895ade6c12830ef85bc47f,2026-08-16T12:00:00Z
SRC-dde5bfb2,392,Kichler Lighting,nan,52404BK,https://www.industrialdistributor.com/p/52404bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,3bfa9ec873c3eb338e84e9b0a12403329f07f732a54f5248759d45a217c70aee,2026-08-16T12:00:00Z
SRC-36788524,393,Kichler Lighting,nan,34686A,https://www.kichlerlighting.com/products/34686a,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,87f6e881f5c5a2888ef4adc4911f01adc6f5d822451e6c1ab33d52ed51781fa6,2026-08-16T12:00:00Z
SRC-8b4ac4a1,393,Kichler Lighting,nan,34686A,https://www.kichlerlighting.com/docs/datasheets/34686a.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,e173e6183cb502d7f35f2e4bc9e020d95dab405c53334c71a476f7db69541edb,2026-08-16T12:00:00Z
SRC-7bc8e81e,393,Kichler Lighting,nan,34686A,https://www.industrialdistributor.com/p/34686a,industrialdistributor.com,distributor_product_page,0.4,True,True,success,4cff4e4a4a82305185a964b8887cae94964fe0c2279d576ee4c0f5fa0e4e7287,2026-08-16T12:00:00Z
SRC-39426275,394,Kichler Lighting,nan,34687A,https://www.kichlerlighting.com/products/34687a,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,ad2fcbb41e4c2c57b6259cd87d072b8ab84e6b8e130877ff8b62cff50dfd8476,2026-08-16T12:00:00Z
SRC-4dd76534,394,Kichler Lighting,nan,34687A,https://www.kichlerlighting.com/docs/datasheets/34687a.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,820ae1e399df3e27026715cb4b23625579065648af2287e7974eb47e7c3e863c,2026-08-16T12:00:00Z
SRC-93839a94,394,Kichler Lighting,nan,34687A,https://www.industrialdistributor.com/p/34687a,industrialdistributor.com,distributor_product_page,0.4,True,True,success,3ec980c9eca2ddd5c195c4e34cc045dad44f5de40c378c363c899c8edd0c72b7,2026-08-16T12:00:00Z
SRC-f7352c5e,395,nan,nan,34688A,https://www.nan.com/products/34688a,nan.com,manufacturer_product_page,1.0,True,True,success,32d18055599803faead54ab3662664b6f1ee1e9cb8214ab893e251848d16c992,2026-08-16T12:00:00Z
SRC-6e31e23b,395,nan,nan,34688A,https://www.nan.com/docs/datasheets/34688a.pdf,nan.com,manufacturer_pdf,1.0,True,True,success,ee32e603f3851c3e8506edac65b246d715660dc85bba1f4de4b76a866b390647,2026-08-16T12:00:00Z
SRC-5ae69642,395,nan,nan,34688A,https://www.industrialdistributor.com/p/34688a,industrialdistributor.com,distributor_product_page,0.4,True,True,success,abe53449d7f693bd849575f62a40a1fcbedd5728df6ff443454ace066c1fa246,2026-08-16T12:00:00Z
SRC-99a8bcb4,396,Kichler Lighting,nan,43671BKCLR,https://www.kichlerlighting.com/products/43671bkclr,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,bde4d98dd204f928b85f5785b41c2792ef64e32aae9251b1f4659cb607685aa6,2026-08-16T12:00:00Z
SRC-e9865f33,396,Kichler Lighting,nan,43671BKCLR,https://www.kichlerlighting.com/docs/datasheets/43671bkclr.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,441cf835863e45f8efb04e49747431e99cf469ff484b214540f599e71cc2964c,2026-08-16T12:00:00Z
SRC-2ffbd78a,396,Kichler Lighting,nan,43671BKCLR,https://www.industrialdistributor.com/p/43671bkclr,industrialdistributor.com,distributor_product_page,0.4,True,True,success,5490495200906737773eb717fe3e41e0365b34fe7b80f6c7cf0255008e1504b6,2026-08-16T12:00:00Z
SRC-e58bf3c1,397,Kichler Lighting,nan,52616BK,https://www.kichlerlighting.com/products/52616bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,29069f45d52ba17e48814aca56134b82e2140d326120e12dd51ee1d578716fed,2026-08-16T12:00:00Z
SRC-c71573ed,397,Kichler Lighting,nan,52616BK,https://www.kichlerlighting.com/docs/datasheets/52616bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,c06c7129295545916bec7e2efc8b1a60bce06daec60a1cc0547f956c74c74fd8,2026-08-16T12:00:00Z
SRC-093d81f9,397,Kichler Lighting,nan,52616BK,https://www.industrialdistributor.com/p/52616bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,4fa6916a1de0a0fa3bd16a7b8e067d6206799f52e8b2822271c8c19b007de53a,2026-08-16T12:00:00Z
SRC-ed27fac5,398,Kichler Lighting,nan,52616NI,https://www.kichlerlighting.com/products/52616ni,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,7269380e2a3e7c7bb9b806857fca962593fd8e3e34cbfb649e33c90688913659,2026-08-16T12:00:00Z
SRC-d39ba22a,398,Kichler Lighting,nan,52616NI,https://www.kichlerlighting.com/docs/datasheets/52616ni.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,2fba504f242d9d61273d273498d56f7c529cdfcf76fa03b853539b1e41ecbb2a,2026-08-16T12:00:00Z
SRC-d7f37303,398,Kichler Lighting,nan,52616NI,https://www.industrialdistributor.com/p/52616ni,industrialdistributor.com,distributor_product_page,0.4,True,True,success,4d108671f13e274e4893e2c9a2833f795f912d446e11c84af278f176fe3aba38,2026-08-16T12:00:00Z
SRC-bbd0791b,399,Kichler Lighting,nan,52678BK,https://www.kichlerlighting.com/products/52678bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,b8ec0f683996da9fc291adbc280e0500abf925cbf175c5574e52cfc649a4828c,2026-08-16T12:00:00Z
SRC-f3e12b67,399,Kichler Lighting,nan,52678BK,https://www.kichlerlighting.com/docs/datasheets/52678bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,ba00bfbdb04240e20ec8bc96fd1a8658cc20dbcc0c31376045924699cdb6b4f9,2026-08-16T12:00:00Z
SRC-dfc1637f,399,Kichler Lighting,nan,52678BK,https://www.industrialdistributor.com/p/52678bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,7e049f0d4878a45058345ca89da856c271d022f20ca71bdb1b8ec609d7dbf285,2026-08-16T12:00:00Z
SRC-5dea606d,400,Kichler Lighting,nan,52680CPZ,https://www.kichlerlighting.com/products/52680cpz,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,1b950e61c88a40d926c585ee6ac20197146d7273b6f5b084ba9809a06d0489c1,2026-08-16T12:00:00Z
SRC-2967307b,400,Kichler Lighting,nan,52680CPZ,https://www.kichlerlighting.com/docs/datasheets/52680cpz.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,2519368448f6296f8c9fd728fd1f1fdfc6dfbd016adf12af545ba942218f96b8,2026-08-16T12:00:00Z
SRC-cd918a50,400,Kichler Lighting,nan,52680CPZ,https://www.industrialdistributor.com/p/52680cpz,industrialdistributor.com,distributor_product_page,0.4,True,True,success,625cbbdb6ab832f2b679546fda2317b00684279cec282b0ca6f078c67b5f6cc1,2026-08-16T12:00:00Z
SRC-a3bb2431,401,Kichler Lighting,nan,52772BK,https://www.kichlerlighting.com/products/52772bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,795e6f02cc3f26f751e25305089555f0bde88074b5761caac58399f4a9904729,2026-08-16T12:00:00Z
SRC-ba740097,401,Kichler Lighting,nan,52772BK,https://www.kichlerlighting.com/docs/datasheets/52772bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,c44208afa814c6e36ab0ce1f954950f4127a3b2a4bdd54bb501d539be2568880,2026-08-16T12:00:00Z
SRC-993951cf,401,Kichler Lighting,nan,52772BK,https://www.industrialdistributor.com/p/52772bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,e008fa47f56741456e50b88818b4e5ffcaf28dbdc73371cc3224bb30f0328f4f,2026-08-16T12:00:00Z
SRC-2c890783,402,Kichler Lighting,nan,82399,https://www.kichlerlighting.com/products/82399,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,507d4967b634abdc70155478fb752d31c22a838bf9c9b1259807ebbb6e2370da,2026-08-16T12:00:00Z
SRC-f1ac7e96,402,Kichler Lighting,nan,82399,https://www.kichlerlighting.com/docs/datasheets/82399.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,c9a753f07006c2f65a8fd7e9a3f2a65ce5cb011a9452ac6ebe17b0045741e186,2026-08-16T12:00:00Z
SRC-525dfbfd,402,Kichler Lighting,nan,82399,https://www.industrialdistributor.com/p/82399,industrialdistributor.com,distributor_product_page,0.4,True,True,success,779fa435fef8144654e00e87cbe72a6d446c22ad54c8dbd4c90713a0d9eb26a6,2026-08-16T12:00:00Z
SRC-42dbb456,403,Satco Prod Inc,Satco,65-771R3,https://www.satcoprodinc.com/products/65771r3,satcoprodinc.com,manufacturer_product_page,1.0,True,True,success,f770f07b31789a74186acca6aeb95f3ce8dafa1147a30bb6607a5c61a1a55d0a,2026-08-16T12:00:00Z
SRC-21b08b32,403,Satco Prod Inc,Satco,65-771R3,https://www.satcoprodinc.com/docs/datasheets/65771r3.pdf,satcoprodinc.com,manufacturer_pdf,1.0,True,True,success,f70381fa21bcd4259e33912c852dd90fc8752c3d051c572ee2916759f4c14a98,2026-08-16T12:00:00Z
SRC-726c156e,403,Satco Prod Inc,Satco,65-771R3,https://www.industrialdistributor.com/p/65771r3,industrialdistributor.com,distributor_product_page,0.4,True,True,success,82a17d41fb6d9fd6bb28b4bb1e2e89eb93595a79c743c41df5f299f91c16dbc1,2026-08-16T12:00:00Z
SRC-191c8a6d,404,Kichler Lighting,nan,42955BK,https://www.kichlerlighting.com/products/42955bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,47188cd562ff4eca0e5b254ca3ba1e1f51d6fe148b350137ba633689c009b4e8,2026-08-16T12:00:00Z
SRC-9ad898d8,404,Kichler Lighting,nan,42955BK,https://www.kichlerlighting.com/docs/datasheets/42955bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,d0dac9baa815e767e3de17ce4fcf407fa75a82ede98fa1d59465a8a19d672825,2026-08-16T12:00:00Z
SRC-7c15206b,404,Kichler Lighting,nan,42955BK,https://www.industrialdistributor.com/p/42955bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,3bb3bf56ff636e773eb399376c9f82415d218d8559c57d16cb9240a38b92fa98,2026-08-16T12:00:00Z
SRC-f77a9d04,405,Kichler Lighting,nan,42275BK,https://www.kichlerlighting.com/products/42275bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,df1af77c410a8abc7b3750a7e26fe9014d4050fb4030951a43b17d703b95e3c4,2026-08-16T12:00:00Z
SRC-8a5fa75a,405,Kichler Lighting,nan,42275BK,https://www.kichlerlighting.com/docs/datasheets/42275bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,5c75fd38ee42b8dfa7c1d57eb53035249743d0a0ccbf2ac849c0d50d617b1847,2026-08-16T12:00:00Z
SRC-52651243,405,Kichler Lighting,nan,42275BK,https://www.industrialdistributor.com/p/42275bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,d6162a90029ab497b96193c4d233bcad8a6319495fc47ae9d4d807aca2920c9f,2026-08-16T12:00:00Z
SRC-9dfcc087,406,Satco Prod Inc,Satco,62-1850,https://www.satcoprodinc.com/products/621850,satcoprodinc.com,manufacturer_product_page,1.0,True,True,success,96b4f51d6b4d135b721db85ae4ebcc5fb66194dc777abe3dda18b3e515fb0164,2026-08-16T12:00:00Z
SRC-fef033d2,406,Satco Prod Inc,Satco,62-1850,https://www.satcoprodinc.com/docs/datasheets/621850.pdf,satcoprodinc.com,manufacturer_pdf,1.0,True,True,success,2ce2f0cb849dc02a0f1477b51bc0af75ecc965ebae28ece7958f540f309c65dc,2026-08-16T12:00:00Z
SRC-c18d1df2,406,Satco Prod Inc,Satco,62-1850,https://www.industrialdistributor.com/p/621850,industrialdistributor.com,distributor_product_page,0.4,True,True,success,d5d13eb30037698151f3bb71a241515d885393a2e998d8a7a97360668ebde184,2026-08-16T12:00:00Z
SRC-0251a4fa,407,Satco Prod Inc,Satco,62-1852,https://www.satcoprodinc.com/products/621852,satcoprodinc.com,manufacturer_product_page,1.0,True,True,success,b9c6c400f66aed8f0155bd14d8be5488f5c014a99e80da3b0fed317b20ab0a26,2026-08-16T12:00:00Z
SRC-2e963909,407,Satco Prod Inc,Satco,62-1852,https://www.satcoprodinc.com/docs/datasheets/621852.pdf,satcoprodinc.com,manufacturer_pdf,1.0,True,True,success,8d7cf9aaf57e19860eeaa7d941683017e5d38a371441187ee54b3d5944f00c8e,2026-08-16T12:00:00Z
SRC-253a8d3c,407,Satco Prod Inc,Satco,62-1852,https://www.industrialdistributor.com/p/621852,industrialdistributor.com,distributor_product_page,0.4,True,True,success,e687b3af666ccaf2edea5038b279110d1b0357c5e36fee8996245a3a101c9d46,2026-08-16T12:00:00Z
SRC-084ff2ae,408,Satco Prod Inc,Satco,62-1875,https://www.satcoprodinc.com/products/621875,satcoprodinc.com,manufacturer_product_page,1.0,True,True,success,8f161cc4d5a7f542f01a96fbac5eb33711739d2f6cc5bd27d4c779d1d432e765,2026-08-16T12:00:00Z
SRC-c976aa0f,408,Satco Prod Inc,Satco,62-1875,https://www.satcoprodinc.com/docs/datasheets/621875.pdf,satcoprodinc.com,manufacturer_pdf,1.0,True,True,success,54030bf3c0dc2b72f2fedb1844d0435823dc5e04130f2ee4aa94af6247ee8fa5,2026-08-16T12:00:00Z
SRC-ce68bf2f,408,Satco Prod Inc,Satco,62-1875,https://www.industrialdistributor.com/p/621875,industrialdistributor.com,distributor_product_page,0.4,True,True,success,d12fcb1bcb8fb22f04dcc61ccf4fe9e19281c1a1dae6e1188e3bed052e568aad,2026-08-16T12:00:00Z
SRC-3af09993,409,Satco Prod Inc,Satco,62-1876,https://www.satcoprodinc.com/products/621876,satcoprodinc.com,manufacturer_product_page,1.0,True,True,success,301c4d7017eab2d648ee5860a63fcb099a691ef1d0bfc730e8ee5ce2ef0ca5fe,2026-08-16T12:00:00Z
SRC-f3f72de5,409,Satco Prod Inc,Satco,62-1876,https://www.satcoprodinc.com/docs/datasheets/621876.pdf,satcoprodinc.com,manufacturer_pdf,1.0,True,True,success,f81a9d27bbc14d6958df0c157fe3743664a09597077629d98b34bab18895e0e4,2026-08-16T12:00:00Z
SRC-e8b1ffb0,409,Satco Prod Inc,Satco,62-1876,https://www.industrialdistributor.com/p/621876,industrialdistributor.com,distributor_product_page,0.4,True,True,success,8de5fbbabbdb9fe27922db0d9b1796a87cf78e7ce954035616d4610188d0dead,2026-08-16T12:00:00Z
SRC-749f3e4b,410,Kichler Lighting,nan,42296BK,https://www.kichlerlighting.com/products/42296bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,29d1dd6af46792e54212980692e4f4306076bf7226329dfcd0c9c40df9e463c1,2026-08-16T12:00:00Z
SRC-d71db801,410,Kichler Lighting,nan,42296BK,https://www.kichlerlighting.com/docs/datasheets/42296bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,94ebd881306bee1b645eb8177e0bdc43f30490410c291798f28a520a8c8343ba,2026-08-16T12:00:00Z
SRC-1ce721f6,410,Kichler Lighting,nan,42296BK,https://www.industrialdistributor.com/p/42296bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,76ef61f49372cfba5432617a05c4e9154ed592acdadf0dc9e5e1451423fab297,2026-08-16T12:00:00Z
SRC-36dd3018,411,Kichler Lighting,nan,43913BK,https://www.kichlerlighting.com/products/43913bk,kichlerlighting.com,manufacturer_product_page,1.0,True,True,success,4c402697a0b9204ae1a9e99600d22765b9b2b4d0d46d4125bd7c1998c1e15e10,2026-08-16T12:00:00Z
SRC-3d062c89,411,Kichler Lighting,nan,43913BK,https://www.kichlerlighting.com/docs/datasheets/43913bk.pdf,kichlerlighting.com,manufacturer_pdf,1.0,True,True,success,b39ebbae2ffbc9f9976c16a60a2adf760c3d2816082cd086b78ab8ffd76ed298,2026-08-16T12:00:00Z
SRC-9719da6e,411,Kichler Lighting,nan,43913BK,https://www.industrialdistributor.com/p/43913bk,industrialdistributor.com,distributor_product_page,0.4,True,True,success,77e3d6ff828a23d40efb1d0240a1de6633769862b6354ecf9b899b1854ceecd4,2026-08-16T12:00:00Z
SRC-4ee23bc0,412,Cooper Lighting,nan,HLSMS9129FS1E,https://www.cooperlighting.com/products/hlsms9129fs1e,cooperlighting.com,manufacturer_product_page,1.0,True,True,success,83f4adfa1d478bc4a9ba36bce7aa8d5ad851a7cdf4b6bdee2288a2c442dda69f,2026-08-16T12:00:00Z
SRC-a69e068a,412,Cooper Lighting,nan,HLSMS9129FS1E,https://www.cooperlighting.com/docs/datasheets/hlsms9129fs1e.pdf,cooperlighting.com,manufacturer_pdf,1.0,True,True,success,613870705e3955139a9486ac77c3cf90b88137b0916c83ed75120757ad4f8556,2026-08-16T12:00:00Z
SRC-d4c50645,412,Cooper Lighting,nan,HLSMS9129FS1E,https://www.cooperlighting.com/catalogs/specifications.pdf,cooperlighting.com,manufacturer_catalog,0.95,True,True,success,cc587f1ddbedc5c9502baab5f118da3e500f469d3befdce7f06e6e29e1199a0b,2026-08-16T12:00:00Z
SRC-5598726d,412,Cooper Lighting,nan,HLSMS9129FS1E,https://www.industrialdistributor.com/p/hlsms9129fs1e,industrialdistributor.com,distributor_product_page,0.4,True,True,success,875251b962a92c9362b9d0d1800882459827ffe952d43efe5566e3f54d5b7973,2026-08-16T12:00:00Z
