product_id,mpn,product_name,brand,manufacturer,category,validation_status,confidence_score,energy_efficiency,renewable_ratio,technology_cost,emission_reduction
PROD-2584,MPN-2584,72.4674871019821,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,72.4674871019821,0.8224223100162773,7991.8652099693945,0
PROD-2585,MPN-2585,79.29323942267595,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,79.29323942267595,0.21649056726611737,6069.115619876618,0
PROD-2586,MPN-2586,81.23919313947013,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,81.23919313947013,0.263572950918601,7021.859003697315,0
PROD-2587,MPN-2587,53.58879031132565,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,53.58879031132565,0.20852754029918774,3947.965883566858,0
PROD-2588,MPN-2588,84.13086106117012,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,84.13086106117012,0.765063431365564,4684.481531348043,1
PROD-2589,MPN-2589,62.09658401577648,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,62.09658401577648,0.9479170789344971,3080.4923768852823,0
PROD-2590,MPN-2590,85.69763162532949,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,85.69763162532949,0.7168372067339026,9813.699976756647,0
PROD-2591,MPN-2591,91.12673971920984,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,91.12673971920984,0.881466764879556,5473.02675259285,1
PROD-2592,MPN-2592,90.197925377626,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,90.197925377626,0.6386990948831726,9964.69224216938,0
PROD-2593,MPN-2593,77.62504837039445,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,77.62504837039445,0.38765990055879906,5408.073802551397,0
PROD-2594,MPN-2594,76.00849461553756,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,76.00849461553756,0.4257616149303052,2977.761379456606,0
PROD-2595,MPN-2595,57.14379806697059,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,57.14379806697059,0.07532143216740483,5567.0715706317105,0
PROD-2596,MPN-2596,88.76730752015678,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,88.76730752015678,0.03145719524602608,1356.3601461917,0
PROD-2597,MPN-2597,63.570469022335715,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,63.570469022335715,0.6954756041890774,9142.92821279756,0
PROD-2598,MPN-2598,74.83477114089733,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,74.83477114089733,0.4384288920111806,8366.952260749971,0
PROD-2599,MPN-2599,64.21370464637583,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,64.21370464637583,0.5522150680546295,7532.3846862485625,0
PROD-2600,MPN-2600,56.691418149984656,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,56.691418149984656,0.5576612476224163,6488.44043898214,0
PROD-2601,MPN-2601,81.47788484458682,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,81.47788484458682,0.2773758133333014,6218.5081030332685,0
PROD-2602,MPN-2602,52.71660174114519,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,52.71660174114519,0.4758925108294907,9970.553926715165,0
PROD-2603,MPN-2603,87.43226170631,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,87.43226170631,0.47076022166770226,3501.9769061794414,0
PROD-2604,MPN-2604,65.87933976305584,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,65.87933976305584,0.388427221227857,8017.159288290201,0
PROD-2605,MPN-2605,50.00673465022427,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.00673465022427,0.8206753834010705,6232.642931922917,0
PROD-2606,MPN-2606,75.55645696186149,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,75.55645696186149,0.4511640036875959,9782.924893829966,0
PROD-2607,MPN-2607,52.34259542638016,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,52.34259542638016,0.6036445245059878,8450.228649684272,0
PROD-2608,MPN-2608,63.80847789104497,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,63.80847789104497,0.8955201203808261,9986.726016906334,0
PROD-2609,MPN-2609,85.3488243727858,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,85.3488243727858,0.8662336228589225,6294.924950162017,1
PROD-2610,MPN-2610,53.13448108109329,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,53.13448108109329,0.8904222037791651,2840.8956179044153,0
PROD-2611,MPN-2611,91.96692461780012,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,91.96692461780012,0.27000499646501397,5533.183321252604,0
PROD-2612,MPN-2612,50.19099613292916,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.19099613292916,0.03498248830806283,7400.000206455171,0
PROD-2613,MPN-2613,62.34119346009511,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,62.34119346009511,0.2610667998953292,7969.243475634293,0
PROD-2614,MPN-2614,87.04520280760357,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,87.04520280760357,0.27870734562070865,1004.5899011434922,0
PROD-2615,MPN-2615,65.81350748646534,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,65.81350748646534,0.909360326724968,5545.243796520646,0
PROD-2616,MPN-2616,55.094619403300676,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,55.094619403300676,0.6492427328379706,3117.111219735819,0
PROD-2617,MPN-2617,68.0116959400214,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.0116959400214,0.08170395960222876,8874.206499293095,0
PROD-2618,MPN-2618,63.51966431922628,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,63.51966431922628,0.13537859601110114,2376.148996452057,0
PROD-2619,MPN-2619,92.13559510802774,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,92.13559510802774,0.1556761255419754,6998.106246173501,0
PROD-2620,MPN-2620,65.66739587925716,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,65.66739587925716,0.6304217481689232,3394.559712924324,0
PROD-2621,MPN-2621,89.44662358880036,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,89.44662358880036,0.7354140255070031,4208.8792889284505,1
PROD-2622,MPN-2622,94.59360724053673,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,94.59360724053673,0.8596439105653961,9465.033346811604,0
PROD-2623,MPN-2623,71.69087097882648,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,71.69087097882648,0.9406365508062431,3164.033128672715,0
PROD-2624,MPN-2624,95.4971571927196,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,95.4971571927196,0.20170455738644177,1855.0248564063759,0
PROD-2625,MPN-2625,68.86590269815964,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.86590269815964,0.30977248472404906,1623.5641129980324,0
PROD-2626,MPN-2626,98.20392082450542,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,98.20392082450542,0.24032288074483066,5541.53599089516,0
PROD-2627,MPN-2627,54.46447622627865,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,54.46447622627865,0.35876156746613774,6775.4033405585915,0
PROD-2628,MPN-2628,84.35096332516213,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,84.35096332516213,0.9146651074237494,3945.6427921379845,1
PROD-2629,MPN-2629,74.69070202284644,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,74.69070202284644,0.5751125669393615,7212.337676137728,0
PROD-2630,MPN-2630,69.38244027278236,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,69.38244027278236,0.7381918973244991,1549.3034671591404,0
PROD-2631,MPN-2631,81.63559393743004,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,81.63559393743004,0.490119236126782,8716.01180430589,0
PROD-2632,MPN-2632,85.19285458171656,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,85.19285458171656,0.02885791333612453,8349.10488765314,0
PROD-2633,MPN-2633,50.21816348251546,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.21816348251546,0.06419548599781433,9869.46644252877,0
PROD-2634,MPN-2634,58.347654437359935,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,58.347654437359935,0.5379230312678858,9428.544828116608,0
PROD-2635,MPN-2635,85.65230253171593,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,85.65230253171593,0.7187890348200257,4205.774475270353,1
PROD-2636,MPN-2636,83.31927067891033,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,83.31927067891033,0.2153305275287315,4593.478456140194,0
PROD-2637,MPN-2637,98.30237525643386,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,98.30237525643386,0.721909573992304,7713.6836273043355,0
PROD-2638,MPN-2638,88.05188951253915,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,88.05188951253915,0.8106657734835124,2206.744947594849,1
PROD-2639,MPN-2639,97.53863538656691,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,97.53863538656691,0.4118974783621112,3826.1323922035135,0
PROD-2640,MPN-2640,85.12702507674035,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,85.12702507674035,0.7464192328441049,2066.868432780834,1
PROD-2641,MPN-2641,64.90261043197216,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,64.90261043197216,0.4040299503284599,5093.978041655482,0
PROD-2642,MPN-2642,55.268246112542826,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,55.268246112542826,0.67835062945502,5968.038518967859,0
PROD-2643,MPN-2643,89.09119316724679,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,89.09119316724679,0.763997049319543,2900.4442296647712,1
PROD-2644,MPN-2644,82.2074610737958,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,82.2074610737958,0.9919266183081108,1239.685182226945,1
PROD-2645,MPN-2645,52.40930061966481,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,52.40930061966481,0.3453966620635961,7474.202485754708,0
PROD-2646,MPN-2646,68.00252329504892,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.00252329504892,0.41104078057461146,1180.0464798355165,0
PROD-2647,MPN-2647,97.8399907742143,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,97.8399907742143,0.16562005941017133,9760.623480355205,0
PROD-2648,MPN-2648,75.02005728551006,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,75.02005728551006,0.2040730584018069,2994.465310681559,0
PROD-2649,MPN-2649,71.63645680098523,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,71.63645680098523,0.6933950025983777,6975.10082904662,0
PROD-2650,MPN-2650,72.8849802579647,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,72.8849802579647,0.9170455901544761,4912.765536159903,0
PROD-2651,MPN-2651,60.444136200258185,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,60.444136200258185,0.39460495166124054,1537.0647430339648,0
PROD-2652,MPN-2652,68.43535854323976,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.43535854323976,0.17984444683554124,5249.652459710207,0
PROD-2653,MPN-2653,68.49066279935883,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.49066279935883,0.28509949938299406,5650.845708671197,0
PROD-2654,MPN-2654,52.61775100937362,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,52.61775100937362,0.4550517048081386,8692.148872835816,0
PROD-2655,MPN-2655,88.37838142589591,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,88.37838142589591,0.2906503293653684,7591.141626831081,0
PROD-2656,MPN-2656,70.82522159519395,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,70.82522159519395,0.23357908312186626,1713.7222727804774,0
PROD-2657,MPN-2657,91.10899434082117,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,91.10899434082117,0.7359844887570796,2882.4641508903856,1
PROD-2658,MPN-2658,92.51740005599477,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,92.51740005599477,0.007844921240623193,3806.9891579345294,0
PROD-2659,MPN-2659,60.599702734932904,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,60.599702734932904,0.5392305273364831,2047.6691781833752,0
PROD-2660,MPN-2660,82.86767410850644,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,82.86767410850644,0.7937668070297539,5112.091638230415,1
PROD-2661,MPN-2661,73.6140902081491,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,73.6140902081491,0.2662282863174682,9858.78271776282,0
PROD-2662,MPN-2662,94.00783689607425,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,94.00783689607425,0.6032915106120174,5631.515121139854,1
PROD-2663,MPN-2663,60.787033958822704,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,60.787033958822704,0.6689001056186178,7676.939514908524,0
PROD-2664,MPN-2664,83.89066001550222,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,83.89066001550222,0.65502469640509,7146.440179294115,0
PROD-2665,MPN-2665,80.38760611263612,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,80.38760611263612,0.4458496341987177,8649.202915829243,0
PROD-2666,MPN-2666,64.76507387859164,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,64.76507387859164,0.3465779878757792,2941.511414190485,0
PROD-2667,MPN-2667,56.83004518255863,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,56.83004518255863,0.8359240730278135,7784.436355237254,0
PROD-2668,MPN-2668,82.58198802386383,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,82.58198802386383,0.7584459569998643,8932.197162751745,0
PROD-2669,MPN-2669,86.92987290661654,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,86.92987290661654,0.3212551734139125,2543.588406822185,0
PROD-2670,MPN-2670,65.78136718816751,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,65.78136718816751,0.10301919444220609,4121.219978092034,0
PROD-2671,MPN-2671,82.2416302011157,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,82.2416302011157,0.07180754544546919,9730.915878984053,0
PROD-2672,MPN-2672,69.75654538057516,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,69.75654538057516,0.09427597789893605,8027.090613818132,0
PROD-2673,MPN-2673,85.66034416413089,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,85.66034416413089,0.5828693611920428,3543.317492837791,1
PROD-2674,MPN-2674,59.96076374470265,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,59.96076374470265,0.05166217582898969,6075.475926800383,0
PROD-2675,MPN-2675,94.51075013180872,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,94.51075013180872,0.3369268749640384,4638.935105645309,0
PROD-2676,MPN-2676,64.37047982327898,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,64.37047982327898,0.7531997019142294,5409.686586944169,0
PROD-2677,MPN-2677,68.38929938780765,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.38929938780765,0.2943481665153781,4196.495722516376,0
PROD-2678,MPN-2678,52.90459760401749,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,52.90459760401749,0.7633080771801298,3513.979166773065,0
PROD-2679,MPN-2679,55.57561061606382,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,55.57561061606382,0.7454670382070553,7072.867372522769,0
PROD-2680,MPN-2680,75.7930951356164,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,75.7930951356164,0.24582713263321632,8006.876335775058,0
PROD-2681,MPN-2681,63.379633836398575,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,63.379633836398575,0.7288221800927455,8865.614104726104,0
PROD-2682,MPN-2682,91.77401128710972,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,91.77401128710972,0.7477766382721007,2397.969705863692,1
PROD-2683,MPN-2683,50.734669432747694,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.734669432747694,0.39745392566702686,8405.699712807165,0
PROD-2684,MPN-2684,68.95470243359681,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.95470243359681,0.21042048374151823,3293.207420293572,0
PROD-2685,MPN-2685,66.86727733845464,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,66.86727733845464,0.5212708068918691,4846.027509190455,0
PROD-2686,MPN-2686,50.966381545880054,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.966381545880054,0.9213975880001963,9112.993172643219,0
PROD-2687,MPN-2687,56.21841995002551,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,56.21841995002551,0.639616732432062,5090.532408843418,0
PROD-2688,MPN-2688,70.68213374593176,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,70.68213374593176,0.1729224976272612,2773.571806398846,0
PROD-2689,MPN-2689,74.64322922237233,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,74.64322922237233,0.6827569247335199,2438.8178971340603,0
PROD-2690,MPN-2690,70.21448736274345,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,70.21448736274345,0.42720302728183457,5256.853899869205,0
PROD-2691,MPN-2691,76.5468839206047,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,76.5468839206047,0.591528797355373,7864.051815788987,0
PROD-2692,MPN-2692,79.75658374528408,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,79.75658374528408,0.7340640350231079,9974.846295768712,0
PROD-2693,MPN-2693,50.49619105639178,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.49619105639178,0.5149473515144448,8086.677655878117,0
PROD-2694,MPN-2694,73.2047579726752,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,73.2047579726752,0.8139839745733086,8893.107630485683,0
PROD-2695,MPN-2695,98.17496204437941,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,98.17496204437941,0.7221555793166278,7730.491248413992,0
PROD-2696,MPN-2696,75.95161400647743,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,75.95161400647743,0.6150733400185107,9058.915906804954,0
PROD-2697,MPN-2697,83.87711337294766,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,83.87711337294766,0.1507928158323515,1686.641889825219,0
PROD-2698,MPN-2698,65.59319289584415,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,65.59319289584415,0.8359491109115683,9369.38439083481,0
PROD-2699,MPN-2699,88.69956890763812,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,88.69956890763812,0.935905585319816,4567.655383530905,1
PROD-2700,MPN-2700,88.64607409380575,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,88.64607409380575,0.13696512380929482,9294.528009524001,0
PROD-2701,MPN-2701,76.06480238270694,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,76.06480238270694,0.48824112943343057,1681.5955371352802,0
PROD-2702,MPN-2702,98.80069116396068,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,98.80069116396068,0.2588887419705045,7437.186614090223,0
PROD-2703,MPN-2703,56.27751073813267,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,56.27751073813267,0.7545233074255646,7621.198738031841,0
PROD-2704,MPN-2704,50.84738324447905,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.84738324447905,0.7216296360047,9972.198003679954,0
PROD-2705,MPN-2705,88.50791058785481,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,88.50791058785481,0.1408851205703987,7919.697436208324,0
PROD-2706,MPN-2706,90.35777686824413,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,90.35777686824413,0.8770272712616372,4443.16335234046,1
PROD-2707,MPN-2707,56.01036145602881,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,56.01036145602881,0.18097306397800228,6015.236964566909,0
PROD-2708,MPN-2708,63.2791416479303,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,63.2791416479303,0.7972590256481075,4298.958443499312,0
PROD-2709,MPN-2709,50.877618168331445,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.877618168331445,0.4569803596280049,2764.167807743723,0
PROD-2710,MPN-2710,64.66543053902824,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,64.66543053902824,0.32827229355815124,3236.5209475204615,0
PROD-2711,MPN-2711,88.65709369593358,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,88.65709369593358,0.1582392626742135,2998.0948084688885,0
PROD-2712,MPN-2712,75.89802638562895,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,75.89802638562895,0.1676142561466294,5939.337971468916,0
PROD-2713,MPN-2713,67.40477965841441,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,67.40477965841441,0.6618905547009003,9155.44571078704,0
PROD-2714,MPN-2714,68.58696474531652,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,68.58696474531652,0.5504303879471205,9214.53963479558,0
PROD-2715,MPN-2715,50.06768128577341,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,50.06768128577341,0.1220854216512327,1492.8739977324296,0
PROD-2716,MPN-2716,64.9900263782618,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,64.9900263782618,0.11269786043832519,1719.0946085670416,0
PROD-2717,MPN-2717,82.32293708189653,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,82.32293708189653,0.07231057477279146,3206.0715145510917,0
PROD-2718,MPN-2718,98.70972219081786,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,98.70972219081786,0.7437673473735441,3295.5350722252742,1
PROD-2719,MPN-2719,92.35304134919497,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,92.35304134919497,0.7118820852292892,1854.00257715326,1
PROD-2720,MPN-2720,51.17974823227646,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,51.17974823227646,0.05843099085457515,4496.170070560965,0
PROD-2721,MPN-2721,94.92803023374196,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,94.92803023374196,0.560270075596973,6289.528534221585,1
PROD-2722,MPN-2722,89.15992066493129,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,89.15992066493129,0.0846761552426899,6203.459805395173,0
PROD-2723,MPN-2723,89.01880617854903,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,89.01880617854903,0.9037457706089417,5890.867131327334,1
PROD-2724,MPN-2724,72.89978795017858,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,72.89978795017858,0.9071174191801324,4048.047323987475,0
PROD-2725,MPN-2725,69.90026464772514,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,69.90026464772514,0.6982329898131301,7358.101167849226,0
PROD-2726,MPN-2726,65.14578644165962,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,65.14578644165962,0.92618892143945,8438.355468829643,0
PROD-2727,MPN-2727,53.284742947718286,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,53.284742947718286,0.8114530304136905,4116.468398296676,0
PROD-2728,MPN-2728,61.41176817468495,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,61.41176817468495,0.8285385759270494,1769.818233695158,0
PROD-2729,MPN-2729,62.33018174890123,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,62.33018174890123,0.5697078505699332,3666.9722598267085,0
PROD-2730,MPN-2730,74.20385348551008,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,74.20385348551008,0.3060591982161759,2236.317891174125,0
PROD-2731,MPN-2731,87.3722203298347,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,87.3722203298347,0.21779911511642158,5206.228545044628,0
PROD-2732,MPN-2732,73.69049141989733,Unassigned Brand,Unassigned Manufacturer,Hardware & Industrial Supplies,needs_review,0.65,73.69049141989733,0.3272000220389292,2403.4163618447046,0
